user_id,cluster_id,subcluster_id,subcluster_name,dominant_sentiment,age_num,city_canon,n_messages,ts_first,ts_last,conversation_text,redaction_applied
e0759bd92787,5,50,Health access and registration,Neutral,42.0,Medellín,4,2026-05-28 23:27:12.767,2026-07-01 14:26:08.794,"Colombia [nombre]

Y aún con ese documento que dicen que no está habilitado puedo buscar trabajo?

Mi pregunta es que tengo PEP TUTOR y fui  registrarme en sabía salud y me dijeron que no podían registrarme porque esos documentos aún no aparecían en ningún sistema y estoy enferma de una tromboflebitis y no se dónde ir

Donde puedo acudir aquí en el corregimiento San Cristóbal para que me asesoren",True
e0938d4ee792,3,31,Brigades and paperwork steps,Neutral,35.0,Bogotá,1,2026-06-28 18:10:26.131,2026-06-28 18:10:26.131,Cómo hago para sacar el ppt tengo un hijo colombiano,False
e09ac786b0cb,4,40,Services and integration,Neutral,27.0,Cúcuta,1,2026-07-15 16:06:54.954,2026-07-15 16:06:54.954,Ayuda económica,False
e14d780d7d43,5,50,Health access and registration,Neutral,29.0,Medellín,7,2026-07-08 16:21:25.467,2026-07-08 16:21:25.467,"bueno mi pregunta es .ayer me hicieron el senso del [nombre] pero como tal,me mandaron a desocupar la vivienda en la q vivo si me mudo a otro lado tendría q hacer el senso de nuevo

me pondrías orientar q tipo de ayudas podrías recibir acá en Colombia para ayudarme un poquito más con mis niños ya q tengo dos niños a mi cargo y soy madre soltera

si la ayuda de comedores comunitarios dónde se encuentram

me comentaron q en emvarias empresa de [nombre] Medellín puedo postular para una vacante y como yo tengo mi permiso temporal voy a llevar la hoja de vida ,me dijeron q en la estación floresta pero no sabría bien la dirección me podría ayudar con eso

si claro me gustaría recibir esa información

me podrías ayudar un poco más

para q es el número de [nombre]",True
e1a3c59b06d0,2,20,Family nationality options,Neutral,28.0,Cúcuta,4,2026-07-15 00:05:01.430,2026-07-15 00:05:01.430,"Quiero saber si teniendo hijos colombianos puedo regularizarme

Con cualquier tipo de documento

Quiero más información sobre la regularización en colombia

quiero saber si puedo obtener el ppt por tener hijos colombianos",False
e1ada0b3526e,3,30,Biometrics and minors' documents,Neutral,25.0,Cúcuta,5,2026-05-20 14:57:35.470,2026-05-20 14:57:35.470,"Cómo podría obtener el PPT? Tengo una niña con una condición especial y ya tiene el PPT Pero no me la pueden afiliar a una EPS porque su madre osea yo no tengo documentos colombianos

Gracias, si por favor a dónde tengo que ir para tener apoyo sobre el PPT? Lugar

Debo ir a migración colombia?

Estoy en Villa del rosario, Cúcuta

Gracias por su información ❤️",False
e1d352c8b6dc,5,50,Health access and registration,Neutral,22.0,Medellín,6,2026-05-06 13:35:44.689,2026-05-06 13:35:44.689,"Necesito hablar con alguien porfa pa Q ser asesorada

Necesito sacar un salvoconducto

No tengo pasaporte por eso necesito salvoconducto pq estoy embarazada y no tengo ninguna eps

Me puedes dar los números de los hospitales donde me pueden atender y poner en control

Número de WhatsApp

Me puedes dar los números de  [nombre] de los hospitales donde me pueden atender y poner en control",True
e1e54a1ff1f5,4,40,Services and integration,Neutral,30.0,Other,1,2026-04-15 20:08:21.172,2026-04-15 20:08:21.172,Ayuda humanitaria,False
e1e56ec111f7,5,50,Health access and registration,Neutral,38.0,Ipiales,6,2026-05-03 04:28:33.388,2026-05-03 04:28:33.388,"Si esta bien

Mira a mi hijo tiene discapacidad y estamos en colombia le hicieron una llamada pero el celular lo tenia malo y no le hicieron la encuesta

Informacion general

Necesito recursos para mis hijos soy madre soltera de tres hijos y uno con discapacidad

Necesito orientación por que quiero desplazarme

Ustedes refugiados aquienes ayudan",False
e1f13dfde3bc,0,0,Starting a business,Neutral,42.0,Bogotá,4,2026-05-13 13:51:42.720,2026-05-13 13:51:42.720,"Es cierto que ustedes ayudan a los venezolanos para iniciar algún emprendimiento??

Que debo hacer y que requisitos necesito para aplicar a estos beneficios ??

Información sobre otro tipo de apoyo y que debo hacer para lograr obtenerlo

Una institución específica o apoyo en Bogotá Colombia",False
e23546b81515,3,30,Biometrics and minors' documents,Negative,33.0,Other,2,2026-06-13 16:26:28.267,2026-06-13 16:26:28.267,"Mi pregunta es como haría para emprender acá en Cartago ya que acá no hay organizaciones a los venezolanos se nos hace muy difícil una asistencia sicologica

Cuánto dura el duplicado del ppt para llegar",False
e253e90e463e,2,22,Regularising status abroad,Negative,7.0,Other,2,2026-06-16 22:35:59.613,2026-06-16 22:35:59.613,"Hola mis papeles se me perdieron y necesito el certificado de nacimiento para poder legalizarme aquí en colombia

No soy colombiano soy panameño",False
e25d61d034aa,3,30,Biometrics and minors' documents,Neutral,25.0,Barranquilla,5,2026-06-13 15:10:13.302,2026-06-13 15:10:13.302,"Solicite un traslado de mi ppt de Medellín a Barranquilla en migración pero no me ha llegado

Lo solicite el 15 de mayo

Por eso lo solicite un k quince mayo , cual es el plazo ?

Tengo un comprobante de que está en trámite el TRASLADO, eso sirve ????

Tengo en escaner PDF mi ppt , y el comprobante de que está en traslado.. eso me sirve para presentar mi prueba ifces ?",False
e26ac75b73cf,2,22,Regularising status abroad,Neutral,3.0,Medellín,2,2026-08-08 19:07:22.052,2026-08-08 19:07:22.052,"Quisiera conocer acerca de mis derechos en Colombia por tener un hijo en [nombre]

Qué requisitos se necesitan para la visa tipo M",True
e2bde1255941,5,51,Food and shelter from organisations,Neutral,29.0,Cúcuta,1,2026-07-15 13:43:59.421,2026-07-15 13:43:59.421,Que servicios en Cúcuta colombia puedo acceder,False
e2c9eb5825cb,2,21,Apostilles and birth records,Negative,47.0,Medellín,6,2026-05-30 13:16:07.443,2026-07-08 18:32:12.326,"Para estudiar no tengo como apostillar

Pero apostillar hay que viajar a Venezuela y eso es complicado

Para un permiso de viaje si el padre está preso en Venezuela como hago alli

Si como aria para tramitar un permiso de viaje a menores si el padre está privado de libertad en Venezuela

Necesito ayuda mujer embarazada sola

Cómo se puede ayudar mujer embarazada sola",False
e2f825d75a6a,5,50,Health access and registration,Neutral,32.0,Ipiales,2,2026-07-30 16:06:38.760,2026-07-30 16:06:38.760,"Ay alguna ayuda aquí en ipialws q me podría ayudar con el.pasaje asia Venezuela por favor

Ya mil gracias",False
e321fc2db3fa,3,30,Biometrics and minors' documents,Neutral,27.0,Bogotá,2,2026-07-27 15:57:26.833,2026-07-27 15:57:26.833,"Quiero saber el proceso de mis niñas ya yo les saqué el PPT estoy esperando la entrega

Y otra cosa con el Rum yo puedo solicitar una EPS para las niñas",False
e322ca23cf78,0,0,Starting a business,Negative,51.0,Cúcuta,1,2026-06-02 13:24:47.368,2026-06-02 13:24:47.368,Quiero ayuda para mi emprendimiento ya que por mi edad es difícil conseguir trabajo,False
e3ae191d4fd0,3,30,Biometrics and minors' documents,Neutral,24.0,Medellín,2,2026-05-29 15:24:25.778,2026-05-29 15:24:25.778,"Yo siento una mamá con 2 hijos y de 24 años de edad me puedo sacar el PPT

Un niño de 17 años puede ir solo a inscribirse en el sisven solo",False
e4665a7137f2,1,11,Expiring permits and renewals,Neutral,26.0,Medellín,1,2026-07-10 12:36:28.450,2026-07-10 12:36:28.450,Necesito saber cómo realizar este tramite,False
e4bb3d69fa67,3,30,Biometrics and minors' documents,Neutral,21.0,Barranquilla,12,2026-06-16 18:55:41.303,2026-07-24 22:50:52.820,"De nada

Quiero saber si puedo sacar al ppt

Quiero emprender y estudiar pero no tengo el ppt

Solo quería saber si podía sacar el ppt

Teniendo 21 años

Están sacando el PPT

Quiero tener algo para poder trabajar

Para solicitar la visa

Es que no tengo pasaporte, no tengo PPT solo tengo mi cédula de identidad

Pero eso de refugio sería por qué razón

Ninguna de esas razones es mi caso

Que ahí del nuevo programa rui",False
e51aa2d7b4dc,5,51,Food and shelter from organisations,Neutral,21.0,Bogotá,1,2026-07-27 17:24:09.063,2026-07-27 17:24:09.063,Existe alguna fundación activa que ayude a las personas migrantes irregularares de escasos recursos a retornar a su país,False
e5264ccf9bcc,1,10,Visas and travel abroad,Neutral,25.0,Cúcuta,3,2026-07-14 23:27:38.098,2026-07-14 23:27:38.098,"Muy bien , quiero optar por la visa de recidencia, que requisitos debo tener

Y sin estos no puedo optar por una visa

Con el pasaporte que otro tipo de permiso puedo obtener",False
e54fd550f83a,5,51,Food and shelter from organisations,Neutral,28.0,Soacha,4,2026-05-26 02:06:28.961,2026-05-26 02:06:28.961,"Cómo puedo acceder ayudas humanitarias

En Soacha que tipo de ayudas puedo recibir si soy migrante

Cuando hay ayudas por la fundación jesuitas y el danés ??

Cómo acceder a ayuda de la fundación noruega",False
e5cd8f93170c,3,30,Biometrics and minors' documents,Neutral,28.0,Medellín,2,2026-06-03 18:09:48.099,2026-06-03 18:09:48.099,"Como puedo saber si mi pep tutor ya esta impreso y el ppt de mi hijo

Otra pregunta como puedo saber si mi núcleo familiar es beneficiado en el bono alimentario",False
e5edc9cb3a93,2,21,Apostilles and birth records,Neutral,15.0,Other,8,2026-04-22 17:19:13.923,2026-04-22 17:19:13.923,"Soy venezolana mi mamá colombiana cómo puedo obtener la Nacionalidad colombiana

Dónde puedo diligenciar una partida de nacimiento venezolana ?

Dónde puedo hacer trámites de cédula para menores de edad

Trámites para obtener cédula venezolana en Colombia

Dónde puedo apostillar y legalizar un registro venezolano a una menor de edad

Apostilla y legalizar acta de nacimiento venezolana en Colombia

Tengo otra consultas

Cómo buscar empleo en soledad-Atlántico",False
e63ad6b19e6a,5,51,Food and shelter from organisations,Neutral,23.0,Medellín,6,2026-05-29 13:32:26.404,2026-05-29 13:32:26.404,"Dónde puedo obtener ayuda humanitaria de alimentación o mercado para mis hijos

No tengo trabajo

Me puedes ayudar con organizaciónes humanitarias aquí en medellín

Que me puedan ayudar a pagar algún arriendo

O un mercado de comida

Para mis niños",False
e641f51b066c,5,52,Single mothers seeking economic support,Neutral,56.0,Medellín,3,2026-07-08 17:26:27.899,2026-07-08 17:26:27.899,"Y no estoy trabajando

Por cuestiones de mi salud no puedo trabajar

Estoy en Medellín",False
e685b0c1941c,3,30,Biometrics and minors' documents,Neutral,26.0,Other,4,2026-05-13 19:24:28.218,2026-05-13 19:24:28.218,"Me gustaría consultar el tema de migración Colombia

Yo hice trámite para reexpedición de mi ppt han pasado 3 meses y no me han dado cita he debo hacer

Como me comunico con migración Colombia

Puedo trabajar si no tengo mi ppt en físico",False
e6b62393881a,5,52,Single mothers seeking economic support,Negative,35.0,Cúcuta,2,2026-07-15 16:35:53.740,2026-07-15 16:35:53.740,"Lo que pasa es que no tengo trabajo y necesito ayuda

Eso es Cúcuta",False
e6f409ef9b75,5,51,Food and shelter from organisations,Neutral,29.0,Barranquilla,1,2026-04-22 04:44:21.841,2026-04-22 04:44:21.841,quiero para participar en un ayuda humanitaria porque me quiero regresar a mi pais,False
e719d43df055,5,51,Food and shelter from organisations,Negative,39.0,Cúcuta,2,2026-04-21 14:35:47.671,2026-04-21 14:35:47.671,"Soy una mujer trans desempleada sufriendo acoso de otras. Mujeres trans por ser venezolana

Podría una persona que a trabajado con organización humanitaria en Venezuela postularse para un puesto en Cúcuta",False
e7a36fffd249,5,52,Single mothers seeking economic support,Neutral,21.0,Soacha,2,2026-04-28 19:34:27.134,2026-04-28 19:34:27.134,"Quisiera saber si están dando cualquier tipo de ayuda es q no estoy trabajando y tengo 2 niñas

Y una pregunta acá en Soacha no hay una fundación q me pueda ayudar",False
e7e6471d8d08,5,51,Food and shelter from organisations,Neutral,76.0,Santa Marta,2,2026-06-14 03:44:18.313,2026-06-14 03:44:18.313,"Hay alguna ayuda humanitaria para los venezolano

Estoy en Santa Marta",False
e80a36af12e5,2,20,Family nationality options,Neutral,41.0,Medellín,2,2026-03-25 21:04:22.019,2026-03-25 21:04:22.019,"Estoy casada  con un colombiano y tengo una hija colombiana como haría para adquirir la nacionalidad

Y con el pep y con PTP  tengo ambos como sería el proceso",False
e82096d4e3bc,5,50,Health access and registration,Neutral,22.0,Medellín,4,2026-05-29 12:14:40.188,2026-05-29 12:14:40.188,"Es q a mí me retiraron de la eps y me pidieron la encuesta del [nombre] y apenas estoy esperando q me la agan ya la solicite pero estoy en embarazo tengo 36 semanas y no tengo recursos para pagar al momento de tener labor de parto

Apoyo humanitario

Otros servicios disponibles

Lo muchas gracias",True
e846935965c0,2,20,Family nationality options,Neutral,21.0,Soacha,2,2026-05-13 19:40:09.061,2026-05-13 19:40:09.061,"Si tenía esa duda si yo tengo mi cédula de ciudadanía y donde podría acudir ? Si aquí en Soacha hay una sede le agradeceria

Estamos en Soacha donde queda migración?",False
e86a9cdef117,2,22,Regularising status abroad,Negative,34.0,Bogotá,2,2026-05-26 15:03:55.006,2026-05-26 15:03:55.006,"Buenos días es que tengo el salvoconducto de refugiados en Colombia se me venció y ahora no sé cómo agarrar la cita

Ya me dieron la autorización el ministerio de relaciones",False
e8adce6f57db,3,30,Biometrics and minors' documents,Neutral,27.0,Cúcuta,7,2026-07-14 21:34:06.350,2026-07-14 21:34:06.350,"Y a donde me tocas ir

Y para personas mayores están dando el ppt y cuanto se demora en salir el ppt para los niños

Y a que lado tengo que ir para sacar el ppt de mis hijos después que tenga los papeles que piden

A ok gracias

Gracias igual

Una pregunta a donde lo atiende a uno en un caso de una emergencia

A ok gracias",False
e8cd996ab9b0,0,0,Starting a business,Neutral,51.0,Santa Marta,2,2026-06-13 00:41:09.097,2026-06-13 00:41:09.097,"Que apoyo tienen en cuanto capital semilla para emprendedores con PPT?

Apoyo a emprendimientos",False
e8d16804b787,3,31,Brigades and paperwork steps,Neutral,24.0,Barranquilla,1,2026-06-16 23:04:48.257,2026-06-16 23:04:48.257,Sobre cómo sacar mi PPT por primera vez,False
e9007fba3801,1,11,Expiring permits and renewals,Neutral,26.0,Bogotá,1,2026-07-27 17:04:34.155,2026-07-27 17:04:34.155,Cómo hago para sacar mi cédula de extranjeria si solo tengo el Permiso por [nombre],True
e900ff1f2554,4,40,Services and integration,Neutral,21.0,Ipiales,2,2026-05-07 21:05:00.206,2026-05-07 21:05:00.206,"Apoyo en transporte

Kits humanitarios",False
e908b895cfdc,5,51,Food and shelter from organisations,Neutral,40.0,Other,3,2026-05-22 21:28:13.588,2026-05-22 21:28:13.588,"Quiero saber de q se trata está página si es q le dan ayuda o trabajo a nosotros los migrantes

Necesito un empleo o una ayuda  humanitaria

Si en funza cudinamarca",False
e9351eb195d7,0,0,Starting a business,Neutral,30.0,Ipiales,2,2026-08-10 01:35:37.771,2026-08-10 01:35:37.771,"estados unidos

Cómo acceder a servicios de emprendimiento  en colombia",False
e981043c5f84,3,30,Biometrics and minors' documents,Negative,52.0,Medellín,4,2026-07-10 03:52:06.009,2026-07-10 03:52:06.009,"Necesito legalizar me y no se cómo hacerlo porque no opto por ppt tutor porque mi hijo tiene ppt desde el 2024

Y que otra obsion tendría para regularizar me

Que otro trámite podría hacer para regularizar me

Necesito información sobre los trámites y registros en intégrate",False
e9900c755cc8,1,11,Expiring permits and renewals,Neutral,53.0,Medellín,5,2026-04-20 21:40:05.239,2026-04-20 21:40:05.239,"Cómo saco el salvoconducto C-2 que documentos necesito

Que otro documento puedo solicitar ya que solo tengo cédula de identidad

Y el otro

El ptp

Y el pip",False
e9a672df4997,1,10,Visas and travel abroad,Neutral,50.0,Medellín,3,2026-06-10 19:00:45.431,2026-06-10 19:00:45.431,"Quiero un empleo por favor

Tengo cédula de extranjería seguro y hasta cuenta bancaria

Ayúdame a buscar empleo",False
e9c7c306fde3,1,10,Visas and travel abroad,Neutral,38.0,Soacha,1,2026-05-14 15:26:12.034,2026-05-14 15:26:12.034,Me case acá y deseo solicitar la visa quiero información si se paga en pesos o dólares,False
ea19a9b97add,3,30,Biometrics and minors' documents,Neutral,10.0,Other,5,2026-05-25 21:17:03.385,2026-05-25 21:17:03.385,"Cuales son los servicios  para los migrantes

Yo soy migrante de  Venezuela

Pero yo voy a la salud y todo me toca pagar

No yo no tengo nada

Para la salud",False
ea632a43ed21,4,40,Services and integration,Neutral,52.0,Soacha,2,2026-06-24 13:34:47.744,2026-06-24 13:34:47.744,"Servicios en Soacha

Orientación jurídica en Soacha",False
ea6ec746a9f3,2,21,Apostilles and birth records,Neutral,46.0,Medellín,1,2026-07-29 04:07:10.187,2026-07-29 04:07:10.187,"Deseo tener información exacta, precisa y directa sobre como puedo obtener mi pasaporte venezolano tramitandolo aquí en Medellín",False
ea8450b3cca0,3,30,Biometrics and minors' documents,Neutral,21.0,Medellín,4,2026-07-11 20:32:10.546,2026-07-11 20:32:10.546,"Que tengo que hacer para sacar un permiso para trabajar

Cuales son los requisitos para sacar el (PPT)

Y donde puedo sacar eso

Yo estoy ubicado en medellín",False
eabcd4d08636,2,20,Family nationality options,Neutral,25.0,Cúcuta,6,2026-07-15 03:07:22.993,2026-07-15 03:07:22.993,"Que proceso migratorio sirve para mi

No tengo ppt

Y tengo un año y medio en Cúcuta Colombia

Y soy madre un niño colombiano

Soy venezolana

No llegue en el 2025 y no tengo pasaporte tampoco",False
eaf2c60a5a84,3,30,Biometrics and minors' documents,Neutral,18.0,Cúcuta,3,2026-07-15 12:15:55.982,2026-07-15 12:15:55.982,"Como hago para obtener mi PPT

Me encuentro en Cúcuta y necesito saber más del proceso

Dirección en Cúcuta",False
eb396272d9a4,2,21,Apostilles and birth records,Negative,64.0,Medellín,2,2026-05-29 13:52:23.586,2026-05-29 13:52:23.586,"Como puedo cotizar acá si tengo doble nacionalidad

No puedo trasladar las cotizaciones que tengo de todos los años en Venezuela para acá en Colombia",False
eb4807a8774d,2,22,Regularising status abroad,Negative,41.0,Other,1,2026-05-05 18:15:13.711,2026-05-05 18:15:13.711,En cólombia,False
eba15300ac71,3,30,Biometrics and minors' documents,Neutral,43.0,Barranquilla,6,2026-06-16 00:49:04.326,2026-06-24 20:05:34.927,"Permiso de protección temporal para niños

Cuales son los requisitos?

Cuales son los requisitos para el PPT para niños ?

Que documentos debo presentar y a dónde ir para adquirir ppt siendo un niño de 10 años ?

En qué lugar debo ir para tramitar el ppt de mi hija de 10 años ?

trámite de ppt para menores de edad",False
ebb0abd50de4,0,0,Starting a business,Neutral,24.0,Santa Marta,2,2026-06-12 18:30:40.676,2026-06-12 18:30:40.676,"Cómo podría formar parte de el programa de emprendimientos o tomar algún curso con ayuda de ustedes?

Cómo puedo aplicar para obtener la ayuda y poder tener un emprendimiento?",False
ebd77a80a358,2,22,Regularising status abroad,Neutral,42.0,Medellín,3,2026-04-27 16:00:56.717,2026-05-28 21:57:07.570,"Cómo hago para que mi mamá se 67 años esté legal en Colombia y tenga EPS para su tema de salud

Es venezolana, vive en Bogotá

Sami como renuncio a mi salvoconducto por refugio y que pro o contra tiene",False
ebf63a1e9924,1,11,Expiring permits and renewals,Neutral,37.0,Medellín,3,2026-03-26 17:54:12.247,2026-03-26 17:54:12.247,"Cómo puedo  sacar un salvoconducto?

Si no tengo pasaporte vigente?

Si dime cómo es el proceso paso a paso",False
ec0808a120ca,5,50,Health access and registration,Neutral,30.0,Pasto,11,2026-04-24 20:19:15.605,2026-04-24 20:19:15.605,"Donde me.puede ayudar voy a cali primero

Voy a cucuta

En Bogotá donde ayudan con pasaje o alimentación para niños

Estoy en cali donde me.pueden ayudar con pasaje para llegar a Cúcuta con mis 3 hijos de 4 años 8 años y 11 años

En que parte pueden ayudar con pasaje en Bogotá

En Ipiales donde me puede ayudar para los pasaje a Cúcuta

Yo pasé por ay y dice q ya no.estan.dado.trasporte

Pero es en Ipiales en el.termnial o en rumichaca

Estoy aquí en el cenaf y dice q eso se acabó hace un año ya no dan eso

Donde ayuden con comida y alojamiento

Si ay en Cúcuta",False
ec1a34a77cca,0,0,Starting a business,Neutral,46.0,Other,3,2026-04-22 19:54:48.264,2026-04-22 19:54:48.264,"Tengo un pequeño emprendimiento y necesito apoyo pará poder hacerlo sostenible, ya que me hacen falta algunos implementos

Si me gustaría tener información en mi ciudad Túmaco

Deseo información específica qué ayudas hay en mi ciudad",False
ec5575cda85d,3,30,Biometrics and minors' documents,Neutral,47.0,Medellín,2,2026-05-28 21:25:17.254,2026-05-28 21:25:17.254,"Puedo acceder al ppt?

Requisitos para acceder a seguridad social en salud",False
ec6510d8b6f2,1,11,Expiring permits and renewals,Negative,23.0,Cúcuta,2,2026-07-15 14:43:14.842,2026-07-15 14:43:14.842,"Para obtener información sobre el carnet migratorio

Necesito sacar el permiso de permanencia",False
ec68f78b1ef2,4,40,Services and integration,Neutral,55.0,Medellín,1,2026-08-07 03:40:09.136,2026-08-07 03:40:09.136,Convalidación de titulos,False
ec87239959ff,4,40,Services and integration,Neutral,22.0,Other,1,2026-07-27 22:01:43.755,2026-07-27 22:01:43.755,Documentos y empleo,False
ecc635d4b0e2,5,51,Food and shelter from organisations,Neutral,25.0,Ipiales,2,2026-05-08 03:18:51.963,2026-05-08 03:18:51.963,"Estoy en cucuta

Hay alguna ayuda en cucuta",False
ed5f7c488f83,3,30,Biometrics and minors' documents,Neutral,1.0,Barranquilla,2,2026-06-13 17:55:23.370,2026-06-13 17:55:23.370,"La pregunta  es mi hija tiene el ppt pero dicen después de lo 5 años  le dan otra nacionalidad quiero saber si es cierto

Yo la traje de 6 años y va cumplir 16",False
ed727ba8f627,1,10,Visas and travel abroad,Neutral,22.0,Cúcuta,2,2026-07-14 21:55:50.513,2026-07-14 21:55:50.513,"Es para saber sobre el Pepete

En qué parte puedo ir para lo del Pepete",False
ed9ff7f912e4,0,0,Starting a business,Neutral,50.0,Cúcuta,4,2026-07-16 18:40:55.412,2026-07-16 18:40:55.412,"Aqui en Cucuta puedo conseguir Ayuda Economica para Emprender..???

Y por [nombre] no apoya pa emprender..??

Ha salido nueva ley para nosotros los venezomanos..???

Saber sobre ETPV",True
ede539a89ef4,2,20,Family nationality options,Neutral,32.0,Soacha,2,2026-06-19 15:00:58.833,2026-06-19 15:00:58.833,"Puedo afiliar a mi menor hijo a la EPS solo con el RUMV

Una persona que aya sido deportada hace 10 años puede tener documentos Colombia",False
edec792c9b50,5,52,Single mothers seeking economic support,Neutral,28.0,Cúcuta,1,2026-05-26 19:11:59.894,2026-05-26 19:11:59.894,Es q soy madre soltera y tengo 3 niña y horita estoy buscando ayuda,False
edfb20856421,0,0,Starting a business,Negative,30.0,Other,3,2026-07-08 22:48:36.838,2026-07-08 22:48:36.838,"Quiero saber cuáles son los beneficios que brinda en el área de emprendimiento

Levantamiento de capital

No hay beneficios económicos",False
ee812abbae17,5,50,Health access and registration,Neutral,36.0,Bucaramanga,12,2026-07-15 17:31:38.121,2026-07-15 17:31:38.121,"Salió bien

Como ago la pregunta que quiero

Quiero sabe si dan ayuda a migrante con el Sisbén A4

Yo digo de ayuda alimenticia o útiles escolares

Si están inscritos en colegio público y si comen en el comedor de PAE pero me dísen que con el Sisbén A4 podemos aplicar a la ayuda económica

Asesoría para sacar el PPTUTOR sin ir a Venezuela para apostillar partida de nacimiento

Yo tengo las partida pero no están apostillada ni legalizada

El consultorio jurídico es paga para entra a preguntar

En Bucaramanga barrio campo hermoso

Si me ayuda con la dirección

Y si la legalización es para venezolano menores de edad hay se puede

Si se que no es grati pero no creo que sea tan caro porque",False
ee97c8efb32c,3,30,Biometrics and minors' documents,Neutral,54.0,Medellín,2,2026-07-29 00:07:59.240,2026-07-29 00:07:59.240,"Tengo un hermano con discapacidad retraso mental  quisiera saber si a él le dan el ppt

Okk  gracias",False
ee9d47c348b7,5,50,Health access and registration,Negative,1.0,Other,1,2026-04-29 14:57:18.773,2026-04-29 14:57:18.773,Mi papa tiene cáncer y necesitamos hacerle radioterapia y en mi país Venezuela es muy costosa y no contamos con los recursos,False
eecee4198c0f,5,50,Health access and registration,Negative,39.0,Cali,5,2026-05-25 12:30:20.604,2026-05-25 12:30:20.604,"Me enferme hace 1 mes y medio estoy hospitalizado y me diagnosticaron cáncer , necesito  una visa para seguir en la EPS en el momento cuento con salvoconducto pero solo por 1 mes

[nombre] no puedo ir a [nombre] lugar

Cali,estoy solo

Necesito ayuda no tengo dinero

En la personería ,defensoría dijeron que no me podían ayudar que eso era solo con cancillería y migración",True
ef060dfe6b88,1,10,Visas and travel abroad,Neutral,33.0,Medellín,1,2026-05-29 04:03:11.038,2026-05-29 04:03:11.038,Quiero saber si la corporación interactuar es segura para solicitar un crédito y no una estafa,False
ef12e97985dd,5,51,Food and shelter from organisations,Neutral,40.0,Cúcuta,3,2026-07-15 01:40:49.448,2026-07-15 01:40:49.448,"Y como ago para un microcrédito yo tengo PPT

Que más ayudas ofrecen

Cúcuta Norte de Santander",False
ef3574401e61,4,40,Services and integration,Neutral,41.0,Medellín,1,2026-05-29 13:56:31.408,2026-05-29 13:56:31.408,Como legalizarme,False
ef3c1dfce67c,3,30,Biometrics and minors' documents,Neutral,31.0,Medellín,9,2026-07-08 20:50:22.262,2026-07-14 16:04:47.265,"Quisiera saber cómo puedo hacer para apostillar mis documentos

Ay alguna organización nacional que me pueda ayudar con esto gratuitamente

Para saber si estoy en la ep

Quiero saber si estoy subsidiado en la eps

Quiero saber si ya estoy activa en la eps

Quiero información de mi eps

Alguna información sobre las eps

Tengo ppt pero no trabajo en empresa como puedo hacer para afiliarme a la eps

Quiera solicitar la visita del sisben",False
ef6587cba0cf,1,10,Visas and travel abroad,Negative,57.0,Bucaramanga,2,2026-05-30 19:24:12.205,2026-05-30 19:24:12.205,"Nesesito una ayuda de salud

No tengo ningún documento legar en colonbia",False
ef6a542e39a4,1,11,Expiring permits and renewals,Neutral,62.0,Cúcuta,1,2026-07-17 13:41:25.930,2026-07-17 13:41:25.930,Yo quisiera saber cómo obtengo un salvo conducto para una operación de emergencia,False
ef9f4e4bdb30,3,31,Brigades and paperwork steps,Neutral,28.0,Medellín,5,2026-05-29 01:45:18.853,2026-05-29 01:45:18.853,"Gestión de ppt

Como puedo gestionar el PPT

Puedo sacar mi PPT actualmente?

Y si le saco el ppt a mi hija menor, la cuál está estudiando. Que situación migratoria tendría yo?

El ppt tutor quien lo puede sacar?",False
efa2a0117317,3,30,Biometrics and minors' documents,Neutral,46.0,Cúcuta,3,2026-06-29 14:33:53.416,2026-06-29 14:33:53.416,"Y el salvo conducto

Donde lo puedo hacer actualmente

Cúcuta norte de Santander",False
efbbf80fd44b,2,22,Regularising status abroad,Neutral,24.0,Medellín,1,2026-06-02 20:14:07.120,2026-06-02 20:14:07.120,Voy para 10 años aqui en Colombia tengo 2 niños Colombiano . Quisiera sabes si me dan la nacionalidad colombiana,False
f03a13d8517f,1,10,Visas and travel abroad,Neutral,36.0,Medellín,1,2026-05-29 19:36:08.231,2026-05-29 19:36:08.231,Saqué mi rumv en el 2023 y fui a migración para hacer el biométrico pero no recuerdo mi correo para poder hacer un seguimiento de cuando [nombre] listo el documento,True
f088ab89ff01,2,21,Apostilles and birth records,Neutral,25.0,Bogotá,11,2026-05-13 20:34:46.926,2026-05-13 20:34:46.926,"Es que yo no tengo cedula Venezuela y soy de padre colombiano

Cómo puedo hacer porque tengo una Niña que nació aquí pero. No a podido registrarla

Si me gustaría saber cómo iniciar el trámite

Si lo que pasa que yo no tengo cedula Venezuela y me adicho que sin la cédula no puedo y el papá es fallecido

Estoy en Bogotá pero la niña tiene 8 año yo tengo 10 año aquí en Colombia y no a podido registrarla me a dicho que no porque no tengo cedula Venezuela y yo nunca me la a sacado la cédula en Venezuela y no tengo

No yo soy venezolana y el papá también ella nació aquí la que es. De padre colombiano soy yo la mamá

Si lo que pasa que ya yo fui y me dijeron que por no tener cédula no la puedo registrar y el papá es fallecido como puedo registrar porque ahora no me la quiere recibir en el colegio

Si deme la dirección

Para ir

Estoy en Bogotá

Yo lo único que tengo es el registro venezolano con eso no la puedo registrar",False
f09b02668c99,2,21,Apostilles and birth records,Neutral,21.0,Medellín,1,2026-06-25 20:18:55.619,2026-06-25 20:18:55.619,"Como hago para apostillar mi bachiller venezolano, es que quiero estudiar",False
